--- 分析日志 for: VAH25.csv ---
--- 协议: Temp: 20 deg C ---

清洗后发现 3904 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
16       | 34632.23        | 721.25     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
17       | 35383.48        | 1411.85    | 恒流充电 (CC Charge)                    | I= 3004.3mA, V=4.00V, P= 12.01W
18       | 36825.32        | 2019.55    | 恒压充电 (CV Charge)                    | I=  909.5mA, V=4.20V, P=  3.82W
19       | 38874.88        | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
20       | 39744.95        | 74.93      | 任务剖面: 起飞 (Take-off)                 | I=-14465.7mA, V=3.71V, P=-53.59W
21       | 39819.88        | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.4mA, V=3.80V, P=-16.22W
22       | 40619.88        | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16138.5mA, V=3.26V, P=-52.39W
23       | 40754.88        | 737.85     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
24       | 41522.72        | 1413.34    | 恒流充电 (CC Charge)                    | I= 3004.1mA, V=4.00V, P= 12.01W
25       | 42966.07        | 2023.23    | 恒压充电 (CV Charge)                    | I=  905.2mA, V=4.20V, P=  3.80W
26       | 45019.30        | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
27       | 45889.37        | 74.93      | 任务剖面: 起飞 (Take-off)                 | I=-14457.0mA, V=3.71V, P=-53.59W
28       | 45964.30        | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.8mA, V=3.80V, P=-16.22W
29       | 46764.30        | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16158.2mA, V=3.26V, P=-52.40W
30       | 46899.30        | 730.74     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
31       | 47660.03        | 1415.03    | 恒流充电 (CC Charge)                    | I= 3004.2mA, V=4.00V, P= 12.00W
32       | 49105.06        | 1989.39    | 恒压充电 (CV Charge)                    | I=  913.8mA, V=4.20V, P=  3.84W
33       | 51124.46        | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
34       | 51994.53        | 74.93      | 任务剖面: 起飞 (Take-off)                 | I=-14452.2mA, V=3.71V, P=-53.59W
35       | 52069.46        | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.0mA, V=3.80V, P=-16.22W
36       | 52869.46        | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16177.1mA, V=3.25V, P=-52.40W
37       | 53004.45        | 734.24     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
38       | 53768.69        | 1418.20    | 恒流充电 (CC Charge)                    | I= 3004.1mA, V=3.99V, P= 12.00W
39       | 55216.89        | 2006.37    | 恒压充电 (CV Charge)                    | I=  911.4mA, V=4.20V, P=  3.83W
40       | 57253.25        | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
41       | 58123.32        | 74.93      | 任务剖面: 起飞 (Take-off)                 | I=-14436.5mA, V=3.71V, P=-53.57W
42       | 58198.26        | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.5mA, V=3.80V, P=-16.22W
43       | 58998.25        | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16190.4mA, V=3.25V, P=-52.40W
44       | 59133.25        | 743.48     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
45       | 59906.73        | 1418.61    | 恒流充电 (CC Charge)                    | I= 3004.3mA, V=3.99V, P= 12.00W
46       | 61355.34        | 2005.98    | 恒压充电 (CV Charge)                    | I=  910.2mA, V=4.20V, P=  3.82W
47       | 63391.33        | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
48       | 64261.40        | 74.92      | 任务剖面: 起飞 (Take-off)                 | I=-14442.8mA, V=3.71V, P=-53.59W
49       | 64336.33        | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.4mA, V=3.80V, P=-16.22W
50       | 65136.33        | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16201.5mA, V=3.25V, P=-52.40W
51       | 65271.32        | 729.32     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
52       | 66030.64        | 1420.90    | 恒流充电 (CC Charge)                    | I= 3004.1mA, V=3.99V, P= 12.00W
53       | 67481.54        | 1993.98    | 恒压充电 (CV Charge)                    | I=  907.0mA, V=4.20V, P=  3.81W
54       | 69505.52        | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
55       | 70375.61        | 74.91      | 任务剖面: 起飞 (Take-off)                 | I=-14440.5mA, V=3.72V, P=-53.60W
56       | 70450.52        | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.5mA, V=3.80V, P=-16.22W
57       | 71250.52        | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16211.2mA, V=3.25V, P=-52.40W
58       | 71385.52        | 739.29     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
59       | 72154.81        | 1422.16    | 恒流充电 (CC Charge)                    | I= 3004.0mA, V=3.99V, P= 12.00W
60       | 73606.97        | 1990.43    | 恒压充电 (CV Charge)                    | I=  905.5mA, V=4.20V, P=  3.80W
61       | 75627.41        | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
62       | 76497.49        | 74.92      | 任务剖面: 起飞 (Take-off)                 | I=-14438.1mA, V=3.72V, P=-53.60W
63       | 76572.41        | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.4mA, V=3.80V, P=-16.22W
64       | 77372.41        | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16219.3mA, V=3.25V, P=-52.40W
65       | 77507.41        | 733.45     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
66       | 78270.86        | 1423.88    | 恒流充电 (CC Charge)                    | I= 3003.9mA, V=3.99V, P= 11.99W
67       | 79724.74        | 1989.02    | 恒压充电 (CV Charge)                    | I=  903.7mA, V=4.20V, P=  3.80W
68       | 81743.76        | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
69       | 82613.84        | 74.92      | 任务剖面: 起飞 (Take-off)                 | I=-14436.4mA, V=3.72V, P=-53.60W
70       | 82688.76        | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.3mA, V=3.80V, P=-16.22W
71       | 83488.76        | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16227.0mA, V=3.24V, P=-52.40W
72       | 83623.76        | 733.94     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
73       | 84387.70        | 1424.94    | 恒流充电 (CC Charge)                    | I= 3004.1mA, V=3.99V, P= 11.99W
74       | 85842.64        | 1985.73    | 恒压充电 (CV Charge)                    | I=  902.6mA, V=4.20V, P=  3.79W
75       | 87858.37        | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
76       | 88728.44        | 74.93      | 任务剖面: 起飞 (Take-off)                 | I=-14433.8mA, V=3.72V, P=-53.60W
77       | 88803.38        | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.4mA, V=3.80V, P=-16.22W
78       | 89603.37        | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16233.8mA, V=3.24V, P=-52.40W
79       | 89738.37        | 737.32     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
80       | 90505.70        | 1425.97    | 恒流充电 (CC Charge)                    | I= 3004.2mA, V=3.99V, P= 11.99W
81       | 91961.67        | 1982.93    | 恒压充电 (CV Charge)                    | I=  901.0mA, V=4.20V, P=  3.78W
82       | 93974.60        | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
83       | 94844.67        | 74.93      | 任务剖面: 起飞 (Take-off)                 | I=-14433.0mA, V=3.72V, P=-53.60W
84       | 94919.60        | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.4mA, V=3.80V, P=-16.22W
85       | 95719.60        | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16240.0mA, V=3.24V, P=-52.40W
86       | 95854.60        | 734.68     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
87       | 96619.28        | 1427.00    | 恒流充电 (CC Charge)                    | I= 3003.8mA, V=3.99V, P= 11.99W
88       | 98076.27        | 1984.97    | 恒压充电 (CV Charge)                    | I=  900.3mA, V=4.20V, P=  3.78W
89       | 100091.24       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
90       | 100961.32       | 74.93      | 任务剖面: 起飞 (Take-off)                 | I=-14432.6mA, V=3.72V, P=-53.60W
91       | 101036.24       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.4mA, V=3.80V, P=-16.22W
92       | 101836.24       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16246.3mA, V=3.24V, P=-52.40W
93       | 101971.24       | 734.12     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
94       | 102735.36       | 1427.88    | 恒流充电 (CC Charge)                    | I= 3004.0mA, V=3.99V, P= 11.99W
95       | 104193.24       | 1985.63    | 恒压充电 (CV Charge)                    | I=  899.2mA, V=4.20V, P=  3.78W
96       | 106208.87       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
97       | 107078.95       | 74.92      | 任务剖面: 起飞 (Take-off)                 | I=-14433.8mA, V=3.72V, P=-53.61W
98       | 107153.88       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.2mA, V=3.80V, P=-16.22W
99       | 107953.87       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16251.4mA, V=3.24V, P=-52.40W
100      | 108088.87       | 746.98     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
101      | 108865.85       | 1427.99    | 恒流充电 (CC Charge)                    | I= 3004.1mA, V=3.99V, P= 11.99W
102      | 110323.85       | 1975.55    | 恒压充电 (CV Charge)                    | I=  910.9mA, V=4.20V, P=  3.83W
103      | 112329.40       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
104      | 113199.47       | 74.93      | 任务剖面: 起飞 (Take-off)                 | I=-14431.1mA, V=3.72V, P=-53.60W
105      | 113274.40       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.3mA, V=3.80V, P=-16.22W
106      | 114074.40       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16257.8mA, V=3.24V, P=-52.40W
107      | 114209.40       | 726.69     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
108      | 114966.09       | 1429.10    | 恒流充电 (CC Charge)                    | I= 3004.1mA, V=3.99V, P= 11.99W
109      | 116425.18       | 1982.60    | 恒压充电 (CV Charge)                    | I=  898.1mA, V=4.20V, P=  3.77W
110      | 118437.78       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
111      | 119307.86       | 74.92      | 任务剖面: 起飞 (Take-off)                 | I=-14430.8mA, V=3.72V, P=-53.60W
112      | 119382.78       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.4mA, V=3.80V, P=-16.22W
113      | 120182.78       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16262.7mA, V=3.24V, P=-52.40W
114      | 120317.78       | 752.46     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
115      | 121100.23       | 1429.92    | 恒流充电 (CC Charge)                    | I= 3003.8mA, V=3.99V, P= 11.99W
116      | 122560.15       | 1987.38    | 恒压充电 (CV Charge)                    | I=  896.6mA, V=4.20V, P=  3.77W
117      | 124577.53       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
118      | 125447.61       | 74.93      | 任务剖面: 起飞 (Take-off)                 | I=-14430.8mA, V=3.72V, P=-53.61W
119      | 125522.54       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.3mA, V=3.80V, P=-16.22W
120      | 126322.53       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16267.6mA, V=3.24V, P=-52.40W
121      | 126457.53       | 737.85     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
122      | 127225.38       | 1429.95    | 恒流充电 (CC Charge)                    | I= 3004.1mA, V=3.99V, P= 11.99W
123      | 128685.33       | 1987.93    | 恒压充电 (CV Charge)                    | I=  897.0mA, V=4.20V, P=  3.77W
124      | 130703.27       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
125      | 131573.34       | 74.92      | 任务剖面: 起飞 (Take-off)                 | I=-14431.1mA, V=3.72V, P=-53.61W
126      | 131648.27       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.6mA, V=3.80V, P=-16.22W
127      | 132448.27       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16272.8mA, V=3.24V, P=-52.40W
128      | 132583.26       | 749.13     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
129      | 133362.39       | 1431.13    | 恒流充电 (CC Charge)                    | I= 3003.9mA, V=3.99V, P= 11.99W
130      | 134823.53       | 1974.00    | 恒压充电 (CV Charge)                    | I=  906.9mA, V=4.20V, P=  3.81W
131      | 136827.53       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
132      | 137697.60       | 74.93      | 任务剖面: 起飞 (Take-off)                 | I=-14431.6mA, V=3.72V, P=-53.61W
133      | 137772.53       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.7mA, V=3.80V, P=-16.22W
134      | 138572.53       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16279.4mA, V=3.24V, P=-52.40W
135      | 138707.52       | 739.67     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
136      | 139477.20       | 1431.74    | 恒流充电 (CC Charge)                    | I= 3004.1mA, V=3.99V, P= 11.99W
137      | 140938.94       | 1990.55    | 恒压充电 (CV Charge)                    | I=  895.4mA, V=4.20V, P=  3.76W
138      | 142959.49       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
139      | 143829.57       | 74.92      | 任务剖面: 起飞 (Take-off)                 | I=-14430.6mA, V=3.72V, P=-53.61W
140      | 143904.50       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.9mA, V=3.80V, P=-16.22W
141      | 144704.49       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16283.3mA, V=3.23V, P=-52.40W
142      | 144839.49       | 749.63     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
143      | 145619.12       | 1432.09    | 恒流充电 (CC Charge)                    | I= 3004.0mA, V=3.99V, P= 11.99W
144      | 147081.21       | 1973.55    | 恒压充电 (CV Charge)                    | I=  906.6mA, V=4.20V, P=  3.81W
145      | 149084.76       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
146      | 149954.83       | 74.93      | 任务剖面: 起飞 (Take-off)                 | I=-14431.8mA, V=3.72V, P=-53.61W
147      | 150029.76       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.0mA, V=3.80V, P=-16.22W
148      | 150829.76       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16288.7mA, V=3.23V, P=-52.40W
149      | 150964.76       | 736.90     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
150      | 151731.66       | 1432.75    | 恒流充电 (CC Charge)                    | I= 3004.1mA, V=3.99V, P= 11.99W
151      | 153194.41       | 1977.46    | 恒压充电 (CV Charge)                    | I=  905.7mA, V=4.20V, P=  3.80W
152      | 155201.87       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
153      | 156071.95       | 74.92      | 任务剖面: 起飞 (Take-off)                 | I=-14431.9mA, V=3.72V, P=-53.61W
154      | 156146.87       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.2mA, V=3.80V, P=-16.22W
155      | 156946.87       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16292.6mA, V=3.23V, P=-52.40W
156      | 157081.87       | 733.97     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
157      | 157845.83       | 1433.10    | 恒流充电 (CC Charge)                    | I= 3003.8mA, V=3.99V, P= 11.98W
158      | 159308.93       | 1987.17    | 恒压充电 (CV Charge)                    | I=  894.3mA, V=4.20V, P=  3.76W
159      | 161326.10       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
160      | 162196.18       | 74.92      | 任务剖面: 起飞 (Take-off)                 | I=-14432.0mA, V=3.72V, P=-53.61W
161      | 162271.11       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.9mA, V=3.80V, P=-16.22W
162      | 163071.10       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16296.5mA, V=3.23V, P=-52.40W
163      | 163206.10       | 739.81     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
164      | 163975.91       | 1433.24    | 恒流充电 (CC Charge)                    | I= 3004.4mA, V=3.99V, P= 11.99W
165      | 165439.15       | 1984.25    | 恒压充电 (CV Charge)                    | I=  893.5mA, V=4.20V, P=  3.75W
166      | 167453.40       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
167      | 168323.47       | 74.93      | 任务剖面: 起飞 (Take-off)                 | I=-14433.3mA, V=3.72V, P=-53.61W
168      | 168398.40       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.5mA, V=3.80V, P=-16.22W
169      | 169198.40       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16302.3mA, V=3.23V, P=-52.40W
170      | 169333.39       | 729.87     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
171      | 170093.27       | 1434.10    | 恒流充电 (CC Charge)                    | I= 3003.8mA, V=3.99V, P= 11.98W
172      | 171557.37       | 1978.24    | 恒压充电 (CV Charge)                    | I=  904.6mA, V=4.20V, P=  3.80W
173      | 173565.61       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
174      | 174435.69       | 74.92      | 任务剖面: 起飞 (Take-off)                 | I=-14433.4mA, V=3.72V, P=-53.61W
175      | 174510.61       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.6mA, V=3.80V, P=-16.22W
176      | 175310.61       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16306.9mA, V=3.23V, P=-52.40W
177      | 175445.61       | 740.28     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
178      | 176215.89       | 1434.63    | 恒流充电 (CC Charge)                    | I= 3004.2mA, V=3.99V, P= 11.99W
179      | 177680.53       | 1985.21    | 恒压充电 (CV Charge)                    | I=  893.1mA, V=4.20V, P=  3.75W
180      | 179695.74       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
181      | 180565.81       | 74.93      | 任务剖面: 起飞 (Take-off)                 | I=-14434.4mA, V=3.72V, P=-53.61W
182      | 180640.74       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.7mA, V=3.80V, P=-16.22W
183      | 181440.74       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16311.1mA, V=3.23V, P=-52.40W
184      | 181575.73       | 728.45     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
185      | 182334.18       | 1435.03    | 恒流充电 (CC Charge)                    | I= 3003.9mA, V=3.99V, P= 11.98W
186      | 183799.21       | 1985.04    | 恒压充电 (CV Charge)                    | I=  892.1mA, V=4.20V, P=  3.75W
187      | 185814.25       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
188      | 186684.33       | 74.92      | 任务剖面: 起飞 (Take-off)                 | I=-14435.3mA, V=3.72V, P=-53.61W
189      | 186759.25       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.7mA, V=3.80V, P=-16.22W
190      | 187559.25       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16314.6mA, V=3.23V, P=-52.40W
191      | 187694.25       | 753.57     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
192      | 188477.82       | 1434.40    | 恒流充电 (CC Charge)                    | I= 3004.5mA, V=3.99V, P= 11.99W
193      | 189942.22       | 1986.99    | 恒压充电 (CV Charge)                    | I=  893.3mA, V=4.20V, P=  3.75W
194      | 191959.21       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
195      | 192829.28       | 74.93      | 任务剖面: 起飞 (Take-off)                 | I=-14435.8mA, V=3.72V, P=-53.61W
196      | 192904.21       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.9mA, V=3.80V, P=-16.22W
197      | 193704.21       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16319.1mA, V=3.23V, P=-52.40W
198      | 193839.21       | 732.48     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
199      | 194601.69       | 1435.51    | 恒流充电 (CC Charge)                    | I= 3003.8mA, V=3.99V, P= 11.98W
200      | 196067.21       | 1993.26    | 恒压充电 (CV Charge)                    | I=  891.7mA, V=4.20V, P=  3.75W
201      | 198090.46       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
202      | 198960.54       | 74.92      | 任务剖面: 起飞 (Take-off)                 | I=-14436.2mA, V=3.72V, P=-53.61W
203      | 199035.46       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4272.0mA, V=3.80V, P=-16.22W
204      | 199835.46       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16323.3mA, V=3.23V, P=-52.40W
205      | 199970.46       | 749.59     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
206      | 200750.05       | 1434.90    | 恒流充电 (CC Charge)                    | I= 3004.2mA, V=3.99V, P= 11.98W
207      | 202214.95       | 1988.92    | 恒压充电 (CV Charge)                    | I=  892.6mA, V=4.20V, P=  3.75W
208      | 204233.87       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
209      | 205103.95       | 74.92      | 任务剖面: 起飞 (Take-off)                 | I=-14438.0mA, V=3.72V, P=-53.61W
210      | 205178.87       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4272.2mA, V=3.80V, P=-16.22W
211      | 205978.87       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16328.4mA, V=3.23V, P=-52.41W
212      | 206113.87       | 732.85     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
213      | 206876.72       | 1436.31    | 恒流充电 (CC Charge)                    | I= 3004.1mA, V=3.99V, P= 11.98W
214      | 208343.03       | 1992.36    | 恒压充电 (CV Charge)                    | I=  891.5mA, V=4.20V, P=  3.74W
215      | 210365.39       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
216      | 211235.47       | 74.92      | 任务剖面: 起飞 (Take-off)                 | I=-14438.5mA, V=3.72V, P=-53.61W
217      | 211310.39       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4272.5mA, V=3.80V, P=-16.22W
218      | 212110.39       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16331.9mA, V=3.23V, P=-52.40W
219      | 212245.39       | 750.24     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
220      | 213025.63       | 1435.73    | 恒流充电 (CC Charge)                    | I= 3004.1mA, V=3.99V, P= 11.98W
221      | 214491.36       | 1995.61    | 恒压充电 (CV Charge)                    | I=  892.5mA, V=4.20V, P=  3.75W
222      | 216516.97       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
223      | 217387.05       | 74.92      | 任务剖面: 起飞 (Take-off)                 | I=-14443.9mA, V=3.72V, P=-53.62W
224      | 217461.97       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4272.6mA, V=3.80V, P=-16.22W
225      | 218261.97       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16335.8mA, V=3.22V, P=-52.40W
226      | 218396.97       | 738.01     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
227      | 219164.97       | 1436.48    | 恒流充电 (CC Charge)                    | I= 3003.8mA, V=3.99V, P= 11.98W
228      | 220631.45       | 2001.96    | 恒压充电 (CV Charge)                    | I=  891.1mA, V=4.20V, P=  3.74W
229      | 222663.41       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
230      | 223533.49       | 74.92      | 任务剖面: 起飞 (Take-off)                 | I=-14441.8mA, V=3.72V, P=-53.61W
231      | 223608.41       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4272.7mA, V=3.80V, P=-16.22W
232      | 224408.41       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16339.4mA, V=3.22V, P=-52.40W
233      | 224543.41       | 753.44     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
234      | 225326.85       | 1436.08    | 恒流充电 (CC Charge)                    | I= 3004.3mA, V=3.99V, P= 11.98W
235      | 226792.93       | 2004.46    | 恒压充电 (CV Charge)                    | I=  892.1mA, V=4.20V, P=  3.75W
236      | 228827.39       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
237      | 229697.47       | 74.92      | 任务剖面: 起飞 (Take-off)                 | I=-14441.1mA, V=3.72V, P=-53.61W
